Rating,Review
4,"This is a very delicious Chicken Helper, though Amazon ships a different version of the box, ""Italian Fettuccine Alfredo"". I've had problems with the noodles sticking together even with good stirring, but in the end it's not that big a deal. This just barely feeds my family of four because the kids tend to take twice as much as usual, so expect to use more than one box for 4+ people."
4,"I like these headphones for listening to the radio on my morning bike commute. The reason I like them may be why others don't. They really do not have great sound isolation. If you turn them off, you can hear outside noises the same with them on or off.For biking, I cut off the left earphone and only use the right. I keep the volume low so I can still hear what's going on around me. When I am using my iPhone, I put it on mono audio. Otherwise, I just make due with one side.They stay on nicely even with hats, helmets, etc.The cord is about the right length. I am ordering a second backup pair so I am ready. I am sure all of my sweat will eventually degrade them."
4,"Happy with the operation of the unit from out of the box. Other reviewers on the mark about the windshield suction cup - it is ""touchy"" at best; I bought a mount for the dash from WalMart on line to keep it from falling on my lap while driving. Only other problem is with Garmin technical support. In spite of not checking the ""avoid car pool"" box under preferences the unit will not route me on I-66 HOV lanes into or out of DC from Fairfax County. I sent in a ""help"" message to Garmin over two weeks ago and have heard nothing back from them. Overall I'd recommend the unit."
4,"I just wanted some basic, economical seatcovers to protect my cars' upholstry. Fit is snug & secure. I do wish they had openings in the sides for the seat recliner lever but other than that, I am quite satisfied."
4,"I normally just read fiction, but I liked this book. I'd bought a copy of the book to give to my Dad at Thanksgiving, and hadn't intended on reading it myself. But a six hour delay changing planes in Chicago left me with nothing else to do and I can honestly say that I was shocked at how interesting and readable it was. It was kind of like watching a whole season's worth of the West Wing, only that all this stuff actually happened. A lot of what he talked about I had just barely been aware of at the time, like all the power-sharing stuff, while other sections, like anthrax and 9/11, really opened my eyes to what was really going on. Definately worth reading."
4,"I really like this iron. I've had one for a couple of years now and finally most of the flocking that surrounds the glass has worn off, so here I am to buy another one after trying two others. I have had no trouble at all with it pulling or breaking my hair. My favorite part is the flocking (kinda like a cheap velvet)as it guides my hair (straight but curls up at the ends, medium length and fine) through the iron so it comes out straight. With my iron that does't have a comb attached to the side my hair gets flattened in the way it goes into the iron, which isn't straight. The one with a comb on it totally rips my hair out. The downside to this iron (if you have longer hair) is that it is thin, I'd like to see it in a 1"" or even better 1.5"" size too."
4,"I was overall impressed by the quality of the Fuelbelt 6 Bottle Belt I ordered from Amazon. The belt was true to size and feels very secure when worn. The only problem I encountered with the belt is that the bottles have a tendency to leak if laying on their sides while freezing. When running, the belt minimally interferes with my running stride and it remains securely in place around my waist. I would highly recommend this product."
4,"I bought two of these machines. Both my daughters bought this also. My daughters use it in their children's rooms to cut out the outside noises and it soothes them to sleep. The continue to use their view monitors and sound so the won't miss anything that may be troubling going on. My husband and i use ours to cover up the early morning barking of a dog. It works great and is so compact. My husband is on a sleep apnea machine and it covers up that noise. If your husband snores, it will help cover that noise also. My daughter tells me that the cheaper model is just as good as the more expensive one. I'm enjoying our machines. I put them in two parts of the room. Great!! If someone breaks into our house, I would just as soon not know it as I wouldn't want to have to confront an intruder. If you are asleep, they may just leave without bothering you."
4,"Immediate results. Went from ""severe"" to ""not too bad"" overnight. Within another 24 hours, I was at ""mild discomfort."" Unfortunately, it never took me all the way to ""cured."" It leveled off at ""mild"" and stayed there. After a week, I finally went to see a doctor who took me the rest of the way with prescription medication. Still keeping the Goutrin on hand in case of any flare ups though. No complaints about the product because it worked so quickly - and believe me, when you're in that kind of pain, any relief of any sort is a blessing."
4,"I purchased this product to replace another one that had worn out. I thought the new one was the same, as the photos looked the same and they are made by the same company. However, the new one is considerably flimsier though it does the job intended."
4,"""Secrets of Power Presentations"" offers practical, down-to-earth advice to help readers enhance their presentations. Written in a friendly tone, it can build confidence and skills. I recommend it to anyone who wants to dramatically improve their public speaking abilities."
4,"I like the product. Helps trim me down a little under the clothing. The rubber makes you sweat. After a couple days of wearing it, I really do feel trimmer in the middle. The immediate compression isn't as much as my steel boned corsets, but is pretty decent for shapewear. I'd say an inch plus a little more in the areas that need extra smoothing.However, I don't recommend it for all day (10 hour) wear. I'm so itchy by the time I get home. It is cotten on the inside, but it still itches by the end of the day.In terms of fit, I am a 20, usually. Sometimes an 18. I bought a 3XL. It fits fine. I am short and it does indeed go from hip to just under the bust."
4,This too was a gift. My mother enjoyed the other tape so I got her this one too. She uses it alot.
4,"Keillor is simply an excellent storyteller -- what more can I say?While this collection is not, perhaps, his best stuff (I recommend ""Lake Wobegon Days"" for beginners), the stories are nevertheless endearing and well-crafted."
4,"First of all I enjoyed the Shedaisy's one song, Little Goodbyes very much. This just enhances my love for the group's style. I like the way they sing this song, Deck the Halls. To find out what I mean you have to get it. They put a different twist to the way they sing it. They seem to take the same poetic liscense for music that Chip Davis and his Mannheim Steamroller take for their Christmas albums. I personally like the old Chirstmas classics sung and played a little different. It brings a new twist to something heard often. Buy this CD and enjoy it all year long!"
4,"I've seen this 2 or 3 times; it is far more entertaining than most films out of Hollywood. Foster was brilliant as usual.Richard Gere is not that bad. However, in all his films, he seems to use the same mannerisms and way of strutting/walking that could be identified easily without ever seeing his face.It did not seem believable that everyone in town is fooled. Also, it seems that the change of 'yellow Lawrence' into a great and brave guy is hard to believe without any explanation such as a religious conversion. His progressive attitude on race relations seems to be a Hollywood invention rather than something a Tennessee confederate would display."
4,"I wanted a readable introduction to philosophy, and Morris provided that. The book was entertaining and informative and did not throw me, sink or swim, into some deep philosophical pool. I found the author to be fair in his presentation, leaving me to chart a sovereign course. So I recommend this book. But do not follow it up with the author's recent works. Something seems to have happened to Tom Morris on his way from Notre Dame to The Morris Institute for Human Values. Today he sounds more like a salesman than a professor."
4,"bond is a wonderful music group that certainly has sparked new interests in classical music and string instruments. For the most part, their music is fantastic; however, one of the remixes on this CD just should not exist. The Sharp Boys Remix of ""Victory"" is terrible. They barely play the actual tune of ""Victory"" and lasts way too long with what they actually do play. Also, the CD seems to be too short (only 45 minutes) even though it has 2 music videos (""Victory"" and""Fuego""). Nevertheless, it is a wonderful CD, with a few new songs and, other than ""Victory,"" are wonderful remixes."
4,"The art work says it all. Its dark and gloomy. I mean this album cant compare, even close to the distance or throwing copper. When I got this album for the first time years ago; I relly liked it. But my music standards werent as high. The rock songs on here, rock but do not reach pincale highs like songs on there other albums do. The emontion and lryics arent there. The lryics and stupid and just like funny, but not cause the music is so lonley and hopless. I dont have mental jewlery but I look forward to getting it. This album is good though. Do not get this one before there others, cause this is one of the best bands ever. This realese is a good thing to add to your live collection, just dont expect the emotion you will find on the others. This would be better as an acoustic album, its sounds like a remake of acoustic songs."
4,"This book is nice and basic and explains the very basic of starting to need to go potty. For example, starts with getting diaper changed then getting his own potty seat and wondering why he shouldn't use his diaper, then he tries and nothing happens, then he has a i didn't get there in time pee accident and a accident in his pants while playing then success and they then call grandma and shop for big kid underwear. The only dislike I have is it doesn't show Henry wiping or washing hands, but we just add those words into the book. My son loves it and calls it the Henry potty book."
4,Great knife for basic s***.... no serrated base so thats a minus.... and the bolt gets loose quickly... so have a special screw driver on hand to tighten that B up :)
4,"This was a quick and enjoyable read for me on the Kindle. I loved reading about keeping house in the 19th century. It's amazing how far we've come, and yet what was relevant and useful then is still so today. I did pick up some tips, but mainly I just came away with a deeper respect for my great-grandmothers and all the women before them. Now, if you'll excuse me, I'm going to go hug my fridge, washing machine, and microwave now!"
4,"Not among the best of Hope's films, but still a pleasure. Filmed in black and white as all Hope spy films must be. The good news is that unlike other Hope films of this period (The Great Lover, Lemon Drop Kid), the transfer on this DVD is excellent. If only such a clear copy of My Favorite Brunette were available."
4,"This jar opener was one of my favorite gifts from my bridal shower! I was sick of using those rubber pads; not only did they tear easily, but also they didn't work very well. So far, OXO's version has been a big improvement: the little metal grips easily take hold of most lids, and with a simple twist, the lid is off cleanly and neatly. I have found that the unit can sometimes slip, especially with a very small lid, but if you use it carefully and on a firm surface, you should have mostly success, as I have."
4,"I've had this player for a few months now. Overall, I am pleased with it. The software has a few bugs in it but, you figure them out pretty quickly and figure out how to work around them. The player itself has only one problem I've found. Sometimes if you're playing a song and decide to switch to another song from your library it won't play it. You just have to press play one more time and it will work. Really not a big deal at all. Also, it transfers songs very quickly. It is definately bigger than an ipod but, the price isn't. I figure it is still very small compared to the books of 600 CD's I used to carry around. It is definately a good buy any way you look at it."
4,"i bought the cd because of the single ""smooth"", but the rest of the album did not dissappoint. the tracks not featuring guest vocalists are santana at his best - smooth, soulful and sufficiently modern. guest performers put their own stamp on the tracks (sometimes too much so, making you forget whose album it is), but the songs featuring the dave mathews band, everlast, and rob thomas are terrific!"
4,The purpose of purchasing Select Phone was to have a source for multiple listings in specific regions. Select Phone delivered. It is easy to use and the geographic target and neighbor search features made it a bargain. The only draw back is the limit of 2500 records for the software when exporting. Additional records must be purchased thru customer service at InfoUSA at 8 each.
4,"So far I am very pleased. It's pretty spot-on accurate. I even got on my treadmill and counted 100 steps and the pedometer read the same. It gets slightly off when going up and down stairs, but the instructions warn that and I've noticed it off by 2-3 steps. Not significant. I really like the 7 day history so I can go back and compare the week. The mileage seems off and after running 5 miles and being up and around all day once, it only registered 8K steps--oops, not quite! I don't rely on it for running anyway. I use it to pay attention to moving more...now if only I can get motivated to get those 10K steps in every day!"
4,"Sue Miller takes a mundane subject like reuniting with an old house mate, and gives it enough unexpected variation to make it interesting and believable. Jo, the once 20ish free spirit, is now in her 50s, a veterinarian, a mother, and the wife of a minister. By a series of coincidences, she runs into an old friend, Eli, and he solves a 30 year old murder mystery (in a way she doesn't expect). Her actions from that point forward teach two valuable lessons, that Eli isn't the person she remembers and that her own emotions can't be trusted. Jo, at times is an unsympathetic character, but, while reading this book, I kept thinking, aren't we all."
4,"I have this camera for 6 month now and never regreted I got it.Optics is really good, zoom works great. Has some problems focusing in low light but I just point and shoot with a flash and in 80% of cases get a good picture. Never needed more resolution as well."
4,"This is a good workout as far as power yoga is concerned. It will work all of your muscles and definitely provides some challenge (I previously did cardio and weights on a weekly basis). My only complaint is the poses seem somewhat rushed and there isn't much of a calming effect with the workout because of it. Bryan Kest's power yoga DVD (my favorite) has challenging moves, yet still promotes calmness and fluidity. This DVD does have slightly more varied moves than Kest's, but Reed seems to sacrifice the calm and fluidity that should come with these moves. Don't get me wrong, I would definitely recommend this DVD if you are looking for a good workout, but Reed's brisk voice seemed to put me off a little. Wasn't too crazy about the music, but you couldn't really hear it anyway."
4,"I thought this was a great idea and decided to get it for my laptop. It didn't work, but it wasn't the fault of the mouse. The mouse worked great with another computer. It worked great. It was my mistake because I didn't check the connections on my laptop before buying this.My advice, check your computer/laptop before buying this. It'll save you from having to buy another mouse."
4,"The set is great and my husband has all his Bond movies in one place. However, we had the first movie wouldn't work and when I wrote to you I was told it was out of stock and that I could get a refund. That meant I had to send the whole set back. Wasn't going to that so I just spent another $5 and bought a Dr. No separately and now its great."
4,"This CD took me by surprise. Nice blend of jazz, downtempo and housey tracks. Yukimi Nagano Is on a few tracks. Her voice is silky smooth and perfect for Hird's production. The first 3 tracks will get you. The truly stand out tracks are:Fading BluesMoving OnKeep you KimiI love you myGetting closerTHe only reason that the cd does not get 5 stars is that there are a couple of tracks that don't flow with the mood the CD sets. Other than that it is well worth the purchase."
4,"Jai Uttal has a beautiful voice, the music is a great synthesis of east and west; probably a wee bit too much west, but I'm splitting hairs. This person exemplifies what I personally consider to be one of life's great joys.... having a professional (at whatever), who is genuinely into what they do, do what they do for you.Anyway, he's good. And obviously a happy person, which is an added bonus that comes out in his music. Sheesh, there are so many unhappy people in this world, that the really happy ones tend to stick out. And *I'm* very glad to have Jai Uttal's music in my collection. Yup, pretty HAPPY. ;->"
4,You cant beet it for the price. Works good a little awkward sometimes in tight spot but gets the job done.
4,"I bought this book without high expectations. I had heard very bad things about the series but was pleasantly surprised by this decent first collection. It reveals a little about the new Batgirl's past and a bit about her current relationship with Batman through conflicts with various antagonists.She is an interesting character, but I fear that developments towards the end of this series is going to change that. Batgirl was a mute because her father never taught her to speak, instead concentrating all her training on combat and related skills. In his collection she meets someone who helps her to understand words. This may ruin things in the future. Instead of letter her learn to speak over a period of time, the writers are going for a shortcut. Its much more difficult to write characters who don't speak but this is part of what makes her interesting."
4,"This cd is reflective of his sets at Chicago's Red Dog club where he holds a residency. Totally smooth blends and nice selection. Favorite tracks: Track 1, Track 2, Track 3, Track 4, Track 11, Track 12, Track 14, and Track 15. I know that seems like nearly the entire album, but that's a credit to Mark Grant and his ability to keep things phat. This CD is a keeper!"
4,This item was in great condition and looked as though it had hardly been used. This is a fantastic book for community workers and I can highly recommend it!Great transaction and efficient postage.
4,"I was at ""Over the Edge"" LIVE and it was the best time of my life! I couldn't wait to see the video and once I did it was almost like the reality of being in the Milwaukee Arena! This was the loudest wrestling crowd I have ever been around! Austin vs. Dude Love is a 10! I highly recommend this video to all wrestling fans!"
4,This anti-static wrist band is worth the money. I just wish the band was elastic instead of Velcro. Will buy another once this one goes bad.
4,I am satisfied as the crystal arrived in perfect condition and is large and impressive on its simple brass stand
4,"""Deep Blue Sea"" has been an interesting and well-paced action movie ever since it was released theatrically and then onto DVD. Like ""Maverick"", the DVD cover format (keepcase) is neat and more practical than the traditional format, and the price is very reasonable."
4,"Yes, it's hard to believe someone like me would enjoy Britney Spears ...Baby One More Time album. I guess I just like the bubblegum melodies and the pretty face of Britney. Say what you will about Britney (which is a lot, mostly negative) but her musical talent wasn't nearly as bad as people thought. If it was, I wouldn't like this album after all these years.Britney has a family now, which means Britney probably won't have the urge to repeat the innocent teenage atmosphere of this album ever again. But remember this album."
4,"Excellent book! I have only recently heard about Cortisol and the roll it plays in weight gain, and Talbott does a good job of explaining how it works. I feel as though he were writing about me. The only reason I did not give it 5 stars is because I felt he could have explained more about eating on the plan itself, instead of just giving an example for one day of meals."
4,"I bought these headphones so I could listen to music and podcasts while doing chores around the house and I am very happy with them. The sound quality is very good and the range is excellent. Despite their size, they are quite comfortable. I have worn them for a maximum of 9 hours at a time between charging and the batteries have lasted just fine. Unlike a couple other reviewers, I have not had any difficulty charging them. (You just line up the socket on the headphones with the charging tabs on the base.) There is occasional static when I'm near the edge of their range or near certain appliances (like a running microwave), but this is to be expected with any 900MHz radio device. All in all, these are very good for the price."
4,I bought this single because it went number one on the Billboard dance airplay chart. This song has 10 mixes that has just very little differences between the mixes. There is no house mix but just the same sounding trance driven beat. I am giving it the 4 stars although I shouldn't because of the lead vocals. I like the song and the vocals of Evi Goffin but there should have been about only 5 mixes on the cd. Here is the track listing:1- Radio Edit (3:08)2- Extended Mix (5:35)3- Peter Luts Remix (8:48)4- Cor Fijneman Remix (6:59)5- Jan Vervloet Remix (7:34)-- my favorite mix6- McCullen Outlaw Mix (7:16)7- McCullen Vs. Moldenhauser Remix (7:41)8- Pulsedriver's Vox Remix (6:56)9- Pulsedriver's Dub Mix (6:00)10- Ronald Van Gelderen Remix (8:30)Not bad but wished the label would have put on some different type of club mixes . That is all.
4,"This is not your everyday jazz CD. Nope.This is not your everyday downtempo/lounge CD. No way !This is your special ocassion CD !!! This is a journey that begins with beautiful Jazz (including latin-jazz) touched by smooth electronics. It then takes a soft turn into folky-bluessy-housy music (hard to tell), to finally end with some great downtempo tracks. I should mention that all of this happens while you enjoy silky beautiful vocals and groovy bass lines. This is really good music. NU-JAZZ at its best (and at its sexiest too).Groovy, classy, sexy... Just right."
4,"I just bought this cover at a very reasonable price for the purpose of a dust cover. But not for a grill. There is a real lack of covers for all kinds of equipment, tools, garden stuff, etc. This product works great for my ""pancake-air-compressor"" to keep grease and grime off when not in use. I just wish this company would not restrick their covers to just yard stuff...full size compressors, band saws, tablesaws, drill presses, cutoff saws, AC units would all benifit from this type of cover...you get the idea...Expand your inventory...there is a Big Market out there.. Most of the people I know that are in the need of such covers have to have them made by boat cover guys at great expense. At the very lease... a couple of universal covers would go a long way."
4,"My cat got a nasty case of tapeworms, and these tablets cleared it up in one pill! Only gave it four stars instead of five because it doesn't really give you directions about dosage on the package, but I found it elsewhere on the internet. Anyway, this seller was great, got the tabs pretty quick, and they were sooo much cheaper than the same tabs at PetSmart! Definitely recommend!"
4,"Same stories, same photos, different title, different cover photo.All 12 stories from ""Distant Waters"" are repeated in ""The Greatest Fly Fishing Around the World"" -- so don't buy both books thinking they're different.Nowhere that I could find is there a note that these are all stories repeated word-for-word in the other book.Unfortunately, I bought a used copy and it almost didn't pay to return it, given the cost of postage."
4,"Good purchase, good buying for the price, but...CONS: pocket Win always is slower and you need to be closing apps to keep enough memory, BATERY! you have to keep charging everyday.PROS: good resolution, excelent idea the expandable keyboard, functionality super, nice apps online like CONTACTS PRO, EPOCRATES (for medics), SKYSCAPE software. Cool you can personalize sound callers, and put photo on it (Ctacts pro soft), good reception, no compatibility troubles using it with Latin America companie`s SIM.Always recomendable, it depends on you if consider better or not than treo.Have fun and try it!!"
4,Used this fold up stand for my Epic 4G and Galaxy Tab. Both fit great. I bet you can use it for other tablets just as easily. Has a great compact feel to it. Loved the felt grips on the bottom and on the stand to prevent sliding and slipping. If the price was around < $15.99 this would be a great product and price.
4,"I enjoyed this product. Unlike the Cocoa butter, I didn't have to soften it. It is hard, but soft enough to work with. I would buy this product again."
4,"This mount works as advertised. The only problem I had was that the mounting holes did not allow me to bolt the unit directly into 16"" spaced studs so I had to use a drywall anchor. While the holes would allow such placement, the unit itself would have been offset from the center of the wall to accomplish this. A minor complaint, surely but enough to warrant one less star."
4,This one of those great classics that I did not get around to reading until recently. I found it a little hard to follow but very entertaining. I am getting tired of mindless tv and am getting back to reading more.
4,"This is a good reference book, but is not a good start for developers who want to get familiarized with XSLT and XPATH. this book helped me to find what I was looking for and was unable to find in other resources including MSDN which has the worst documentation when it comes to XSL in general and XSLT and XPATH syntax in particular.On major drawback is that this book doesn't provide the user with complicated examples that utilizes different XPath functions.If you want a single reference book this is your book."
4,I like this recipe book but am not sure why they felt it necessary to add some items liked deviled eggs that don't even use flour or sugar to begin with. I expected to see only recipes that needed the substitutions from flour and sugar.
4,"Fascinating show...naturally it was cancelled. Worth buying the DVD. All the actors are good. The premise is a bit ""out there"" but it was entertaining and different from the normal, predictable show on TV."
4,"I have enjoyed all of the previous Bridgerton novels, when I heard that Colin was going to be paired with Penelope, I thought how odd. It works! All of the Bridgerton stories have been highly enjoyable. Lady Whistledown is finally unmasked, what a surprise. I enjoyed interaction between Penelope and Colin. The book added greatly to my appreciation of Julia Quinn's work. Every lady should have a life's work."
4,"I used this unit to replace the rats nest of telephone wires that were twisted together in my basement. If you're not installing this unit inside an enclosure, it is a little work to remove the plastic connectors with a pair of wire cutters. Otherwise there are zero complaints. The unit is sturdy and looks like it will last a long time. Highly recommend using a standard punch-down tool."
4,"The sheets were everything I expected, and more. My husband likes them; one of his favorite sheet sets.I did make a boo-boo, and bleached them. They didn't hold their color very well when bleached, but they're still comfortable and fit well."
4,Purchased the book recently even though it is the 2004 annual sourcebook. We purchased several and the youth worker love them. Excellent resource.
4,"Depending on your tolerance for pain, mind numbing arrogance and stupidity, you might not want to see another minute of George Bush, but with Will Ferrell starring in this final hour as Bushy, you might change your mind.With all the pain and suffering we endured during Bush's 8 years, we deserve saying good bye with a smile. Enjoy!"
4,"This is the story of a man who is searching for a fallen star so he can deliver it to his 'true love'. This is an fun tale. Gaiman has such a unique voice, I guess it is one of those things that you reckognize and become attached to--like Stephen King's works.There are various adventures working their way into the plot--they are all on a collision course, creating anxiety and a buisy climax. I really enjoyed it, and if you like any other work from Mr. Gaiman or the genre then pick it up and read."
4,"The only negative is that the numbers get rubbed off very easily. I tried to rewrite with a permanent marker, but that rubs off even faster. I'm going to try taping the numbers on next. The cage seems to be made well. No problems with balls falling out.I bought it for a birthday party, and I had a table of full of children as young as 3 playing for a long time. They loved it. My son loves to spin the cage and read off the numbers. Great for teaching number and pattern recognition."
4,"Of course my godson played this game all the time when he got this for his birthday this is one of his favor games as well. he still plays it alot though, cars is his favorite at the moment!"
4,Verry happy with these binoculars purchases them for work to view sku numbers on boxes stored of er 12 feet high
4,"We have this product and it works great. We first bought the complete system w/ latch and it fit in our Expadition perfect. It easaly swapped to our Tarus as well. It is very simple to install if you have the latch system. I have yet to try the seatbelt system and would probably vote against using the carrier with a seatbelt. I would rather have the system anchored to the car than hooked up with a seatbelt.I am confused as to one reveiw saying this product does not work. You have to level it out due to the automobile car design, not the babyseat flaw.The one flaw is the sunshade which is poorly designed."
4,"The very first chapter of this book caught my heart; when I reached the second chapter I turned back to the first chapter and read it again, just for the beauty of it. (Swede has a moment with a goose that is so well captured, I can't even put words to it.)The second to last chapter of the book is out of swing with every other chapter in Peace Like a River, and it bothered me. Most of the book is a story that you're following along with, but this chapter was very much like one in The Last Battle by CS Lewis when everyone runs toward paradise. Very weird and out of sync.From the event the night that Davy goes to jail onwards, I had no idea how the book would end or how any closure could occur. It happens, but not in a way that I would ever expect."
4,"Just when you think life is going to kick you, or Becky Bloomwood, while you're down, something changes. Following the mishandled finances of Miss Bloomwood is a hilarious escapade. Though it took me a little while to become involved in the story, once I was, I couldn't put it down! If you have ever buyed something impulsively, you will definitely understand this character. Through all of the different trials and tribulations, through denial, and then self-realisation, you follow the witty Miss Bloomwood.If you are interested in a light-hearted piece, this is the one for you. I haven't laughed as much with a book since Bridget Jones's Diary. Confessions, is another work of British comedic genius!"
4,although the film is a bit dated (appears to have been made in the 80's) the information and research presented in the film is priceless. Interviewed are doctors and researchers who explain the effects of alcohol on the brain. Also discussed are the legal consequences that occur when alcohol is abused.* recommended viewing *
4,"Einstein was a great read - I gained a new appreciation for Einstein as a person and his scientific world. In the beginning of the book, I didn't know quite what to think of Einstein. I couldn't tell if he possessed great confidence or if he crossed over to being arrogant, and I wasn't impressed with how he handled his personal relationships. However, as the book went on, I gained an appreciation for his thirst for knowledge, his independent thinking, confidence, determination, and even kindness"
4,"Reading this book is like roaming through 2000 years of the Roman empire and all the transplanted Romans who grace the US. I loved it and I'm not Italian. And, sorry, Leon, but I don't even want to be Italian. I've got a better idea. Why don't you do one on Jewish or Irish people? They're pretty entertaining. The book probably deserves five stars, but I'd like to see some graphics in it, so I just gave it four."
4,"i really like this translation of the New Testament. it is very easy to understand and reads like a novel. the division into these short ""15 Minute"" sections are a great incentive for me to read it every day. to have someone elses commentary along with the text, helps to inspire my own thoughts and insights. i also like the references to the old testament, and i frequently look up those scriptures to gain a better understanding. this little book makes a great gift. i can only recommend it."
4,"Once again Robin Jones Gunn makes us long for this sleeply little town! She does a great job of introducing us to Leah and Seth, updates us of all the characters from the first six books and puts it all together in a fresh, wonderfully told story. She even solves a mystery from Secrets, Book One of the Glennbrooke series! If you liked the other six, you will love Woodlands and long for another trip to Glennbrooke. Oh, just so you know, the scripture reference should be 3:17, not 3:1.....what Chapter? Grab a Dove Bar, read the book and see! (ps to Robin - you can tell you live in the NW, you describe the weather perfectly!)"
4,"Okay to start, I'm not doubting that Gavin Degraw is quite the talented musician, but OH C'MON! I was reading reviews of people on here and I bet about 3/4 of them are girls who just watch MTV and don't know any good music besides this. For example, one person said this ""Another plus about Gavin is that in concert he sounds just as the CD with a little more ""umph"" to his songs. He will change notes around, hold out notes longer in concerts, but it sounds beautiful"" I'M PRETTY SURE THAT ALMOST EVERY ARTIST DOES THAT LIVE (well if they have talent...so I guess all you MTV girls do have something to get excited over, because almost all the music on MTV sucks except for like 1/100 songs). Again, I am not doubting this CD is quite good, it's just, he's not a god. He does have quite the good voice but he needs to bring out more talent in the music, it's just too poppy for me..I give it 3 1/2 stars"
4,a nice educational toy for my 9 year old.teaches basic electronics with simple experiments.stimulates the young mind.my son loves it.
4,"We bought this swing after my daughter was 2 months old and I had suffered with a regular battery swing. The batteries always ran out and the swing motion was just to fast for me. I wanted a plug in swing that also had two different motions and my husband picked this one out.I am SO glad he did. Sometimes my daughter wouldn't sleep in her crib and once she went down in this swing, she was out. Yes the music (on low) is loud, but you don't notice it after awhile.I will say that we keep it in one area and haven't had a problem with the stability of the legs. The mobile and lights will sometimes go out, but I think that is a button issue and not the motor.Would I get this again....in a heartbeat. My daughter is now 7 mo. and is getting to big for this and tries to get out of it all the time. I'm sad to see it go, but I'm glad we had it for as long as we did. Well worth the money!"
4,Tuck Everlasting was a great book. The way Natalie Babbitt describes theTucks is awesome. The Tucks are very calm and quiet people. They probablywould not be the ones you would suspect to be doing weird things. Winnie Fosteris also a favorite. She is a very passionate little girl who is kept from playing withother people outside of her own fence. On a hot day a little girl runs away from home.Then finds out a secret that she is not supposed to know. Then there is a very mysterious man that appears.I think this was a great book. The details are really cool. I would give this book 4 out 5 stars. This was a great book I laughed. I cried. This is my review on TuckEverlasting.
4,"This is a great book but I would rather know more facts about Wren, Walker, and Morgan than I would have about Coll and Par. The begining starts with Cogline, his character bothers me at the begining also, but he becomes a different person at the end. And Walker is a non-believer, but soon realizes what needs to be done whether he likes it or not. Par jumped straight to the challenge and didn't realize the consequences, and Coll wanted nothing to do with the visions, it just didn't blend well. Wren rejected everything about her past she didn't want to believe, but soon realized the truth and wanted to know more. Other than those parts this is a really great book."
4,"Living faith is ensconced in systems of belief. Here is more than an introduction, providing in depth, interesting writing about faiths of the living world."
4,THE BOOK GIVES A GOOD INSIGHT TO THE HISTORY OF THE LAPD.....IT LETS YOU INTO CRIMES THAT HAVE HAUNTED THE AREA FOR YEARS AND GIVES YOU AN APPRECIATION TO THOSE WHO HAVE TO WEAR THE ACTUAL BADGE.
4,"I enjoyed Murder in Volume. Being a female scientist who grew up in the Texas Panhandle, I felt a connection to the main character. Although it is relatively easy to deduct the murderer, the motive is what I found to be both interesting and unique. I am looking forward to further issues of this series!"
4,"She is a wonderful Southern story teller. Her characters have warmth and everything wonderful in life, with some spice mixed in. It's books like these that are hard to put down and sad when they end."
4,"&#65279;The Princess Test, by Gail Carson Levine, was a well thought-out and carefully expounded version of Hans Christian Anderson's The Princess and the Pea. It made a good read, but was rather short, giving slight room for those important `little' details such as character development. Levine told her tale in true Anderson style, much like the original story, but with Levine's humor and clever twists to the plot. Those who have enjoyed Levine's previous book Ella Enchanted will finish The Princess Test and clamor for more, but if you are not familiar with Levine, you may wonder what all the fuss is about."
4,"I wasn't sure at first if I was going to like the book, but as you get to know the characters it grows on you and by the end you say ""I really enjoyed that"" it is alittle pat at the end, but then again it is fiction. I will definately try another from this author."
4,"For Those About to Rock gets a bad rap. People expected Back in Black 2 and that just wasn't going to happen. What they got, however, was an outstanding follow up to one of the greatest metal albums ever.This album is much edgier than back in Black, harkening back to the Highway to Hell days. The songs are heavier than Back in Black on the whole and have a much darker feel.The title track is a staple of AC/DC live shows to this day, unfortunately, because the overwhelming consensus is that this is a 'weaker' album, they don't do as many of the other tracks as they should. The lesser known tracks that are standouts from For Those About to Rock are Evil Walks, C.O.D., and Let's Get it Up.If you buy this with expectations, you may be disappointed. If you buy it and just take it at face value you will have discovered a gem that is often overlooked."
4,"I have already reviewed a couple of Gerald's previous projects with the overriding sentiment being that Gerald fares much better as a premiere session man rather than the centerpiece. Yet since I made that observation about 3 years ago, his solo projects have been consistently solid. Before, I could not imagine sitting through an entire Gerald Albright set simply because he tended to pale in comparison to the David Koz's, George Howards, Dee Browns, or even Kim Waters for that matter.But lately, Gerald has produced some quality projects, showcasing inventine sax work in some sparkling arrangements. This project is no exception and is actually the best work he has submitted in a while.Gerald shines with his spot-on choral sax arrangements and his band is top-notch. If you are a smooth jazz sax man/woman, this project will not disappoint.Nice, inventive work!!!!"
4,"The letters are great. Shows what kind of person Reagan was from the very beginning, how he thought and how he progressed in life. Too bad his editors (with all their pedigrees) didn't take the time to check out the facts. Pg 161...Gene Autry did NOT own the Los Angeles Dodgers, He owned the Los Angeles Angels. (now the California Angels)"
